9836.80, 10841.60, 21504.00, 0
9708.80, 10662.40, 21587.20, 0
9510.40, 10809.60, 21689.60, 0
9948.80, 10486.40, 21446.40, 0
9721.60, 10777.60, 21324.80, 0
9865.60, 10931.20, 21366.40, 0
9616.00, 10950.40, 21376.00, 0
9654.40, 10614.40, 21414.40, 0
10179.20, 10492.80, 21190.40, 0
9856.00, 11072.00, 21347.20, 0
9212.80, 11040.00, 21689.60, 0
9283.20, 10828.80, 21686.40, 0
9440.00, 10841.60, 21504.00, 0
9964.80, 11107.20, 21305.60, 0
9715.20, 11100.80, 21363.20, 0
9532.80, 11164.80, 21609.60, 0
9593.60, 11232.00, 21555.20, 0
9590.40, 10704.00, 21353.60, 0
9596.80, 10985.60, 21324.80, 0
9494.40, 10880.00, 21584.00, 0
9369.60, 11177.60, 21702.40, 0
9552.00, 11126.40, 21824.00, 0
9548.80, 11052.80, 21398.40, 0
9635.20, 11216.00, 21481.60, 0
9376.00, 11248.00, 21497.60, 0
9705.60, 11059.20, 21369.60, 0
9625.60, 10784.00, 21315.20, 0
9507.20, 10806.40, 21443.20, 0
9481.60, 11248.00, 21584.00, 0
9590.40, 11081.60, 21440.00, 0
9644.80, 11107.20, 21552.00, 0
9504.00, 10928.00, 21257.60, 0
9587.20, 10992.00, 21468.80, 0
9705.60, 11206.40, 21212.80, 0
9651.20, 11030.40, 21305.60, 0
9372.80, 11136.00, 21552.00, 0
9568.00, 11001.60, 21206.40, 0
9542.40, 10969.60, 21276.80, 0
9273.60, 11142.40, 21302.40, 0
9692.80, 11312.00, 21516.80, 0
9744.00, 11014.40, 21206.40, 0
9632.00, 10988.80, 21273.60, 0
9315.20, 11033.60, 21398.40, 0
9254.40, 11094.40, 21705.60, 0
9216.00, 11238.40, 21462.40, 0
10044.80, 10931.20, 21049.60, 0
9718.40, 11008.00, 21500.80, 0
9427.20, 11200.00, 21635.20, 0
9417.60, 11030.40, 21452.80, 0
8992.00, 11334.40, 21596.80, 0
9753.60, 11155.20, 21222.40, 0
9452.80, 10806.40, 21859.20, 0
9545.60, 11196.80, 21715.20, 0
9971.20, 10880.00, 21750.40, 0
9875.20, 10592.00, 21424.00, 0
9884.80, 10643.20, 21440.00, 0
9750.40, 10873.60, 21865.60, 0
9920.00, 10444.80, 21529.60, 0
9619.20, 10544.00, 21798.40, 0
9680.00, 10713.60, 21600.00, 0
9785.60, 10396.80, 22048.00, 0
10089.60, 10649.60, 22067.20, 0
9385.60, 10438.40, 21494.40, 0
9520.00, 10566.40, 21331.20, 0
9600.00, 10662.40, 21996.80, 0
10371.20, 10627.20, 21552.00, 0
9932.80, 10128.00, 21334.40, 0
9990.40, 10259.20, 21414.40, 0
9635.20, 10585.60, 21728.00, 0
9932.80, 10377.60, 21609.60, 0
10112.00, 10256.00, 21440.00, 0
9692.80, 10387.20, 21660.80, 0
10003.20, 10217.60, 21372.80, 0
9907.20, 10288.00, 21152.00, 0
9872.00, 10384.00, 20819.20, 0
10150.40, 10467.20, 20825.60, 0
10102.40, 10924.80, 21520.00, 0
9564.80, 11462.40, 21568.00, 0
9363.20, 11196.80, 21331.20, 0
9622.40, 10803.20, 21468.80, 0
9731.20, 10828.80, 21433.60, 0
10246.40, 10636.80, 21027.20, 0
10364.80, 10572.80, 21145.60, 0
10332.80, 10604.80, 21718.40, 0
9206.40, 11209.60, 22041.60, 0
9379.20, 11360.00, 21718.40, 0
9603.20, 10912.00, 21968.00, 0
9548.80, 11251.20, 22432.00, 0
9158.40, 11568.00, 22800.00, 0
10044.80, 11740.80, 22550.40, 0
9312.00, 10332.80, 21462.40, 0
10185.60, 9574.40, 21193.60, 0
9836.80, 10441.60, 22617.60, 0
9785.60, 10592.00, 21404.80, 0
9443.20, 9920.00, 21686.40, 0
8995.20, 10169.60, 21056.00, 0
9577.60, 9942.40, 21587.20, 0
10457.60, 9187.20, 21968.00, 0
10368.00, 9305.60, 21097.60, 0
9907.20, 9609.60, 21417.60, 0
10060.80, 9516.80, 20921.60, 0
9574.40, 9011.20, 18985.60, 0
10512.00, 10451.20, 20041.60, 0
10633.60, 11833.60, 22288.00, 0
10675.20, 11664.00, 21497.60, 0
9068.80, 10707.20, 21020.80, 0
8249.60, 10889.60, 21676.80, 0
9187.20, 11356.80, 22067.20, 0
10422.40, 11276.80, 21980.80, 0
10352.00, 10489.60, 21958.40, 0
10243.20, 10681.60, 21961.60, 0
9484.80, 11219.20, 22764.80, 0
9379.20, 11222.40, 24076.80, 0
9024.00, 12668.80, 24112.00, 0
9376.00, 12739.20, 22278.40, 0
9331.20, 9913.60, 20601.60, 0
10320.00, 9500.80, 19788.80, 0
10403.20, 9971.20, 20227.20, 0
10272.00, 10016.00, 21580.80, 0
10329.60, 9622.40, 20944.00, 0
9347.20, 9004.80, 21692.80, 0
8976.00, 9324.80, 20851.20, 0
9276.80, 8937.60, 17516.80, 0
9952.00, 10246.40, 22009.60, 0
11132.80, 11766.40, 22342.40, 0
9270.40, 11664.00, 21708.80, 0
9212.80, 10556.80, 21443.20, 0
9212.80, 10720.00, 22348.80, 0
9110.40, 11315.20, 22592.00, 0
9059.20, 11004.80, 21948.80, 0
9568.00, 10787.20, 21964.80, 0
9065.60, 11337.60, 24579.20, 0
9216.00, 12912.00, 23737.60, 0
8908.80, 12044.80, 21827.20, 0
7948.80, 10534.40, 20502.40, 0
9824.00, 10054.40, 21449.60, 0
10233.60, 9292.80, 21612.80, 0
9276.80, 9552.00, 21788.80, 0
9161.60, 9328.00, 21888.00, 0
8620.80, 8995.20, 21897.60, 0
9184.00, 8560.00, 21193.60, 0
8886.40, 8352.00, 20310.40, 0
9152.00, 8172.80, 19344.00, 0
9363.20, 11788.80, 22976.00, 0
9811.20, 13545.60, 23040.00, 0
8515.20, 11276.80, 21209.60, 0
8764.80, 10339.20, 22435.20, 0
8470.40, 11484.80, 23328.00, 0
8790.40, 12054.40, 22112.00, 0
9334.40, 11257.60, 22000.00, 0
9097.60, 10758.40, 23398.40, 0
8409.60, 12473.60, 25728.00, 0
7206.40, 11561.60, 22006.40, 0
9299.20, 9798.40, 21030.40, 0
10579.20, 9577.60, 20297.60, 0
9916.80, 10473.60, 21488.00, 0
7945.60, 9664.00, 22489.60, 0
8096.00, 8947.20, 22028.80, 0
9280.00, 8700.80, 20963.20, 0
9024.00, 8800.00, 19699.20, 0
9724.80, 8425.60, 19737.60, 0
9350.40, 10816.00, 22048.00, 0
8992.00, 12934.40, 22633.60, 0
9209.60, 11260.80, 21689.60, 0
8886.40, 10483.20, 22547.20, 0
8457.60, 11116.80, 22979.20, 0
8115.20, 11737.60, 22492.80, 0
7718.40, 11536.00, 23619.20, 0
7632.00, 11958.40, 26812.80, 0
7136.00, 12934.40, 22377.60, 0
9971.20, 10598.40, 21321.60, 0
9696.00, 9491.20, 21513.60, 0
9107.20, 9555.20, 20992.00, 0
8995.20, 9308.80, 20953.60, 0
9340.80, 9104.00, 20614.40, 0
9331.20, 8812.80, 20860.80, 0
8880.00, 7920.00, 17795.20, 0
9635.20, 9209.60, 22179.20, 0
10217.60, 12428.80, 22928.00, 0
8928.00, 12812.80, 21718.40, 0
8419.20, 10787.20, 22585.60, 0
8051.20, 10608.00, 22995.20, 0
8588.80, 11420.80, 22736.00, 0
8028.80, 11555.20, 24371.20, 0
7846.40, 12048.00, 27478.40, 0
9158.40, 13158.40, 22403.20, 0
10144.00, 10336.00, 21158.40, 0
9856.00, 9232.00, 21692.80, 0
9011.20, 9897.60, 20243.20, 0
9145.60, 9843.20, 21779.20, 0
9494.40, 8297.60, 21145.60, 0
9843.20, 8448.00, 19254.40, 0
9542.40, 8028.80, 18752.00, 0
9238.40, 9718.40, 22256.00, 0
9145.60, 12374.40, 23804.80, 0
8854.40, 12368.00, 22598.40, 0
8790.40, 11033.60, 22278.40, 0
7734.40, 10377.60, 22489.60, 0
7401.60, 11734.40, 23251.20, 0
7548.80, 11923.20, 26736.00, 0
8771.20, 12636.80, 23526.40, 0
9203.20, 12102.40, 19772.80, 0
10422.40, 9225.60, 19718.40, 0
9612.80, 9366.40, 20963.20, 0
9328.00, 9590.40, 20937.60, 0
9897.60, 8358.40, 19507.20, 0
9651.20, 8624.00, 18099.20, 0
9164.80, 8924.80, 21216.00, 0
10435.20, 10499.20, 23500.80, 0
8380.80, 12371.20, 22947.20, 0
9331.20, 11315.20, 21324.80, 0
8668.80, 10444.80, 22396.80, 0
8384.00, 10832.00, 22668.80, 0
8505.60, 11939.20, 23836.80, 0
8700.80, 12259.20, 25977.60, 0
8739.20, 13328.00, 22416.00, 0
8326.40, 10806.40, 21094.40, 0
8940.80, 9321.60, 20313.60, 0
10153.60, 9008.00, 20608.00, 0
10732.80, 8553.60, 20294.40, 0
10121.60, 8195.20, 19280.00, 0
9004.80, 8745.60, 20006.40, 0
9088.00, 10457.60, 24364.80, 0
7939.20, 12368.00, 23049.60, 0
9107.20, 11696.00, 21971.20, 0
9712.00, 10121.60, 22422.40, 0
8528.00, 11504.00, 22064.00, 0
7705.60, 12188.80, 24550.40, 0
7910.40, 12464.00, 27920.00, 0
7955.20, 12604.80, 20342.40, 0
10832.00, 10697.60, 19456.00, 0
10617.60, 10336.00, 19068.80, 0
9657.60, 9526.40, 20787.20, 0
10454.40, 7897.60, 19872.00, 0
10041.60, 8240.00, 18960.00, 0
8720.00, 8966.40, 21952.00, 0
9248.00, 10652.80, 22080.00, 0
8153.60, 11824.00, 22320.00, 0
9443.20, 11532.80, 22259.20, 0
9145.60, 10796.80, 23222.40, 0
8374.40, 11840.00, 22729.60, 0
8252.80, 11824.00, 24819.20, 0
9532.80, 12051.20, 25363.20, 0
8780.80, 12288.00, 20464.00, 0
9667.20, 10131.20, 18998.40, 0
10556.80, 9635.20, 20697.60, 0
10060.80, 8259.20, 20006.40, 0
10377.60, 8441.60, 19974.40, 0
9004.80, 9235.20, 20681.60, 0
9088.00, 9910.40, 22524.80, 0
8633.60, 11251.20, 22067.20, 0
9491.20, 10956.80, 22022.40, 0
9571.20, 11062.40, 23715.20, 0
9350.40, 11056.00, 23161.60, 0
8006.40, 11756.80, 23132.80, 0
9257.60, 11356.80, 26528.00, 0
8691.20, 12790.40, 21043.20, 0
10537.60, 11686.40, 19356.80, 0
9824.00, 9795.20, 19635.20, 0
9894.40, 8348.80, 20144.00, 0
10352.00, 6992.00, 18358.40, 0
9244.80, 7840.00, 21088.00, 0
9177.60, 11331.20, 23340.80, 0
8640.00, 11734.40, 21929.60, 0
9331.20, 10499.20, 22070.40, 0
9744.00, 10262.40, 23340.80, 0
8659.20, 11347.20, 23126.40, 0
8953.60, 11356.80, 24195.20, 0
10620.80, 12211.20, 27184.00, 0
8608.00, 11846.40, 20742.40, 0
8384.00, 11414.40, 20460.80, 0
10006.40, 9801.60, 19398.40, 0
10614.40, 7788.80, 19766.40, 0
10515.20, 7296.00, 19161.60, 0
9363.20, 9366.40, 20614.40, 0
9590.40, 10982.40, 22336.00, 0
8761.60, 10816.00, 21692.80, 0
8963.20, 11312.00, 22467.20, 0
9324.80, 11049.60, 23264.00, 0
9075.20, 11414.40, 22960.00, 0
8345.60, 12211.20, 25129.60, 0
9542.40, 13129.60, 26060.80, 0
8771.20, 11980.80, 18371.20, 0
9929.60, 9740.80, 20086.40, 0
9824.00, 9577.60, 20028.80, 0
10156.80, 8566.40, 20006.40, 0
10448.00, 7961.60, 19433.60, 0
9171.20, 9126.40, 21193.60, 0
9804.80, 10518.40, 23990.40, 0
9033.60, 11068.80, 21910.40, 0
8800.00, 11408.00, 22003.20, 0
9526.40, 11244.80, 24022.40, 0
9392.00, 11667.20, 22272.00, 0
8668.80, 12048.00, 23945.60, 0
8246.40, 12480.00, 25148.80, 0
9260.80, 12755.20, 20355.20, 0
9724.80, 9766.40, 20022.40, 0
10595.20, 9235.20, 20051.20, 0
10316.80, 8723.20, 20240.00, 0
10492.80, 8992.00, 19152.00, 0
9804.80, 9174.40, 21680.00, 0
8438.40, 10704.00, 22051.20, 0
7427.20, 11516.80, 21712.00, 0
9516.80, 10768.00, 22355.20, 0
9724.80, 10380.80, 22940.80, 0
8675.20, 11548.80, 22486.40, 0
8604.80, 11395.20, 25254.40, 0
9571.20, 13254.40, 24144.00, 0
8380.80, 11852.80, 20924.80, 0
9523.20, 9427.20, 20041.60, 0
10656.00, 8953.60, 19808.00, 0
9840.00, 8921.60, 19731.20, 0
9756.80, 9126.40, 18748.80, 0
9462.40, 9350.40, 21868.80, 0
9667.20, 10665.60, 22675.20, 0
7977.60, 11510.40, 21065.60, 0
9020.80, 10780.80, 22592.00, 0
9091.20, 10483.20, 23100.80, 0
8521.60, 12169.60, 22604.80, 0
9401.60, 11929.60, 25446.40, 0
8771.20, 13401.60, 22915.20, 0
9238.40, 12428.80, 19369.60, 0
9164.80, 8950.40, 19545.60, 0
9772.80, 8156.80, 20492.80, 0
9852.80, 9187.20, 19363.20, 0
10057.60, 9235.20, 21776.00, 0
9545.60, 9900.80, 22726.40, 0
8761.60, 10825.60, 21878.40, 0
8892.80, 11238.40, 22870.40, 0
9433.60, 10412.80, 23110.40, 0
9286.40, 11465.60, 23619.20, 0
9212.80, 12249.60, 25654.40, 0
8697.60, 12928.00, 23948.80, 0
7497.60, 12496.00, 18723.20, 0
10054.40, 10060.80, 21049.60, 0
10832.00, 9136.00, 19686.40, 0
10281.60, 9196.80, 19964.80, 0
10268.80, 8864.00, 19542.40, 0
8835.20, 9344.00, 21100.80, 0
9817.60, 10208.00, 22515.20, 0
8089.60, 12182.40, 21529.60, 0
9366.40, 11366.40, 22281.60, 0
9340.80, 10041.60, 23478.40, 0
8630.40, 11689.60, 22355.20, 0
8828.80, 11859.20, 25017.60, 0
10089.60, 11596.80, 25168.00, 0
8947.20, 13100.80, 20832.00, 0
9532.80, 10512.00, 19555.20, 0
9251.20, 8883.20, 20505.60, 0
9907.20, 8633.60, 19574.40, 0
9980.80, 8377.60, 19104.00, 0
9033.60, 10211.20, 21036.80, 0
9408.00, 11529.60, 23408.00, 0
8816.00, 11046.40, 20288.00, 0
9843.20, 10739.20, 22185.60, 0
10124.80, 10412.80, 23372.80, 0
9209.60, 12035.20, 22723.20, 0
8252.80, 11520.00, 25257.60, 0
10137.60, 12726.40, 24620.80, 0
7497.60, 12153.60, 19728.00, 0
9302.40, 8662.40, 19980.80, 0
10025.60, 9660.80, 20499.20, 0
10153.60, 9638.40, 19152.00, 0
9785.60, 8710.40, 19587.20, 0
9331.20, 10147.20, 22169.60, 0
9209.60, 10451.20, 21964.80, 0
8918.40, 10726.40, 21593.60, 0
9968.00, 10816.00, 23356.80, 0
9564.80, 11459.20, 23244.80, 0
8406.40, 11286.40, 21257.60, 0
8825.60, 10854.40, 23468.80, 0
10348.80, 11337.60, 26710.40, 0
8297.60, 11984.00, 22102.40, 0
8774.40, 10147.20, 19894.40, 0
9904.00, 8832.00, 19977.60, 0
10912.00, 8307.20, 19344.00, 0
9990.40, 9433.60, 19577.60, 0
9433.60, 10364.80, 21904.00, 0
9088.00, 10700.80, 20752.00, 0
9289.60, 10579.20, 21532.80, 0
9865.60, 11027.20, 23523.20, 0
9641.60, 10896.00, 24252.80, 0
9004.80, 11366.40, 22537.60, 0
10768.00, 10908.80, 24841.60, 0
7628.80, 11788.80, 21971.20, 0
8505.60, 12736.00, 20995.20, 0
9756.80, 9987.20, 20134.40, 0
10198.40, 9420.80, 19795.20, 0
10035.20, 8694.40, 18803.20, 0
9222.40, 9008.00, 19232.00, 0
10073.60, 10195.20, 22656.00, 0
9161.60, 10668.80, 22041.60, 0
9392.00, 11612.80, 22502.40, 0
9763.20, 10857.60, 22723.20, 0
9987.20, 10771.20, 22585.60, 0
8787.20, 11244.80, 22838.40, 0
10348.80, 11001.60, 24809.60, 0
9340.80, 12380.80, 22121.60, 0
8588.80, 12195.20, 21116.80, 0
9347.20, 10176.00, 20425.60, 0
9654.40, 8307.20, 19193.60, 0
10166.40, 8512.00, 19107.20, 0
9856.00, 9750.40, 19664.00, 0
9686.40, 11302.40, 23187.20, 0
8652.80, 10755.20, 21062.40, 0
9590.40, 10937.60, 21814.40, 0
10169.60, 10256.00, 22531.20, 0
9424.00, 10774.40, 23030.40, 0
8588.80, 11417.60, 22828.80, 0
10403.20, 10364.80, 25942.40, 0
8969.60, 11382.40, 23222.40, 0
7494.40, 12096.00, 20736.00, 0
9241.60, 11145.60, 19664.00, 0
9910.40, 8793.60, 18502.40, 0
10028.80, 8512.00, 18963.20, 0
10000.00, 9328.00, 20835.20, 0
9907.20, 11091.20, 21283.20, 0
8716.80, 10560.00, 21792.00, 0
9916.80, 11289.60, 23011.20, 0
9936.00, 10876.80, 23193.60, 0
8880.00, 10732.80, 23027.20, 0
9721.60, 11011.20, 23571.20, 0
9948.80, 10880.00, 25411.20, 0
8019.20, 12400.00, 21120.00, 0
9699.20, 10889.60, 19456.00, 0
8736.00, 10774.40, 20323.20, 0
9481.60, 8793.60, 19987.20, 0
10582.40, 8371.20, 19145.60, 0
9507.20, 9798.40, 19139.20, 0
10118.40, 11120.00, 22864.00, 0
9363.20, 10576.00, 21308.80, 0
10422.40, 10835.20, 21577.60, 0
9827.20, 10476.80, 22790.40, 0
8787.20, 11776.00, 24272.00, 0
8464.00, 11683.20, 23075.20, 0
9545.60, 11459.20, 22595.20, 0
10304.00, 11094.40, 20694.40, 0
9552.00, 10665.60, 20758.40, 0
9017.60, 10732.80, 21414.40, 0
9145.60, 12492.80, 23497.60, 0
8790.40, 10832.00, 21430.40, 0
9577.60, 9129.60, 20732.80, 0
9731.20, 9174.40, 20704.00, 0
9702.40, 10243.20, 19584.00, 0
9619.20, 10995.20, 21116.80, 0
9414.40, 11222.40, 22150.40, 0
9891.20, 11369.60, 20841.60, 0
9708.80, 11494.40, 20643.20, 0
9811.20, 11324.80, 21852.80, 0
9539.20, 11388.80, 21635.20, 0
9510.40, 11097.60, 21251.20, 0
9996.80, 11017.60, 21312.00, 0
9699.20, 10806.40, 21648.00, 0
9555.20, 11088.00, 21545.60, 0
9987.20, 11353.60, 21414.40, 0
9846.40, 11395.20, 20835.20, 0
9971.20, 11459.20, 21084.80, 0
10137.60, 10633.60, 21148.80, 0
9731.20, 11033.60, 21280.00, 0
9564.80, 11417.60, 21398.40, 0
9596.80, 12195.20, 23283.20, 0
8553.60, 12025.60, 22896.00, 0
9107.20, 9763.20, 21248.00, 0
12828.80, 10355.20, 17667.20, 0
10540.80, 8950.40, 21328.00, 0
10035.20, 10451.20, 24259.20, 0
10163.20, 9081.60, 22358.40, 0
12144.00, 8937.60, 21657.60, 0
11283.20, 11497.60, 20131.20, 0
9993.60, 13600.00, 21318.40, 0
11312.00, 11990.40, 17139.20, 0
12348.80, 11488.00, 18198.40, 0
12844.80, 12102.40, 18227.20, 0
9916.80, 15929.60, 19158.40, 0
9216.00, 9225.60, 12912.00, 0
6771.20, 10700.80, 34736.00, 0
-4528.00, 3379.20, 52427.20, 0
19859.20, 18099.20, -2182.40, 0
40147.20, 14339.20, -34339.20, 0
24569.60, 14729.60, 10899.20, 0
13404.80, 24374.40, -1177.60, 0
9939.20, 25436.80, -46336.00, 0
12284.80, 16684.80, -31043.20, 0
10483.20, 18697.60, -26400.00, 0
4051.20, 27180.80, 25024.00, 0
7900.80, 23574.40, -38726.40, 0
-1788.80, 15571.20, -21875.20, 0
-2806.40, 17094.40, -22278.40, 0
-12355.20, 19030.40, -10432.00, 0
-11513.60, 20617.60, -3948.80, 0
-10016.00, 19078.40, -9507.20, 0
-16553.60, 21254.40, -6726.40, 0
-5660.80, 2758.40, 1728.00, 0
-6588.80, 7728.00, -5532.80, 0
-6489.60, 9344.00, -7782.40, 0
-3923.20, 7481.60, -771.20, 0
-5660.80, 20822.40, -2569.60, 0
-4102.40, 20310.40, -7216.00, 0
-6032.00, 25600.00, 352.00, 0
-7222.40, 34166.40, -5945.60, 0
-6582.40, 26006.40, -8707.20, 0
-6915.20, 24060.80, -3827.20, 0
-6851.20, 26352.00, -5667.20, 0
-5824.00, 26284.80, -7648.00, 0
-4998.40, 27020.80, -6371.20, 0
-5580.80, 25401.60, -8259.20, 0
-5625.60, 24092.80, -9622.40, 0
-6432.00, 20665.60, -7622.40, 0
-6140.80, 24985.60, -6262.40, 0
-4934.40, 26352.00, -6099.20, 0
-4608.00, 22355.20, -2252.80, 0
-5081.60, 22297.60, -1747.20, 0

